År;Antal dgr;Tabellnr;Inkomst fr.o.m.;Inkomst t.o.m.;Kolumn 1;Kolumn 2;Kolumn 3;Kolumn 4;Kolumn 5;Kolumn 6;Kolumn 7
2024;30B;31;28201;28400;5536;5422;2418;5833;8059;8059;
2024;30B;31;28401;28600;5588;5473;2468;5887;8126;8126;
2024;30B;31;28601;28800;5641;5523;2518;5942;8196;8196;
2024;30B;31;28801;29000;5693;5576;2571;5997;8263;8263;
2024;30B;31;29001;29200;5746;5627;2622;6051;8331;8331;
2024;30B;31;29201;29400;5798;5677;2672;6106;8400;8400;
2024;30B;31;29401;29600;5850;5730;2725;6160;8467;8467;
2024;30B;31;29601;29800;5903;5780;2775;6215;8537;8537;
2024;30B;31;29801;30000;5955;5833;2828;6269;8604;8604;
2024;30B;31;30001;30200;6008;5884;2879;6324;8672;8672;
2024;30B;31;30201;30400;6060;5934;2929;6379;8741;8741;
2024;30B;31;30401;30600;6113;5987;2982;6433;8808;8808;
2024;30B;31;30601;30800;6165;6037;3033;6488;8878;8878;
2024;30B;31;30801;31000;6217;6088;3083;6542;8945;8945;
2024;30B;31;31001;31200;6270;6141;3136;6597;9013;9013;
2024;30B;31;31201;31400;6322;6192;3187;6652;9082;9082;
2024;30B;31;31401;31600;6375;6243;3238;6706;9149;9149;
2024;30B;31;31601;31800;6427;6297;3293;6761;9219;9219;
2024;30B;31;31801;32000;6480;6349;3344;6815;9286;9286;
2024;30B;31;32001;32200;6532;6403;3399;6870;9354;9354;
2024;30B;31;32201;32400;6585;6455;3450;6925;9423;9423;
2024;30B;31;32401;32600;6637;6507;3502;6979;9490;9490;
2024;30B;31;32601;32800;6689;6561;3556;7034;9560;9560;
2024;30B;31;32801;33000;6742;6613;3608;7088;9627;9627;
2024;30B;31;33001;33200;6794;6664;3659;7143;9695;9695;
2024;30B;31;33201;33400;6847;6719;3714;7198;9764;9764;
2024;30B;31;33401;33600;6899;6770;3765;7252;9831;9831;
2024;30B;31;33601;33800;6952;6824;3820;7307;9901;9901;
2024;30B;31;33801;34000;7004;6876;3871;7361;9968;9968;
2024;30B;31;34001;34200;7056;6928;3923;7416;10036;10036;
2024;30B;31;34201;34400;7109;6982;3977;7471;10105;10105;
2024;30B;31;34401;34600;7161;7034;4029;7525;10172;10172;
2024;30B;31;34601;34800;7214;7085;4081;7580;10242;10242;
2024;30B;31;34801;35000;7266;7140;4135;7634;10309;10309;
2024;30B;31;35001;35200;7318;7191;4186;7689;10377;10377;
2024;30B;31;35201;35400;7371;7243;4238;7744;10446;10446;
2024;30B;31;35401;35600;7423;7297;4292;7798;10513;10513;
2024;30B;31;35601;35800;7476;7349;4344;7853;10583;10583;
2024;30B;31;35801;36000;7528;7403;4398;7907;10650;10650;
2024;30B;31;36001;36200;7581;7455;4450;7962;10718;10718;
2024;30B;31;36201;36400;7633;7506;4502;8016;10787;10787;
2024;30B;31;36401;36600;7685;7561;4556;8071;10854;10854;
2024;30B;31;36601;36800;7738;7612;4608;8126;10924;10924;
2024;30B;31;36801;37000;7790;7664;4659;8180;10991;10991;
2024;30B;31;37001;37200;7843;7718;4713;8235;11059;11059;
2024;30B;31;37201;37400;7895;7770;4765;8289;11128;11128;
2024;30B;31;37401;37600;7948;7824;4819;8344;11195;11195;
2024;30B;31;37601;37800;8000;7873;4868;8398;11260;11260;
2024;30B;31;37801;38000;8052;7925;4920;8453;11322;11322;
2024;30B;31;38001;38200;8104;7977;4972;8507;11384;11384;
2024;30B;31;38201;38400;8156;8031;5026;8562;11446;11446;
2024;30B;31;38401;38600;8210;8083;5078;8616;11508;11508;
2024;30B;31;38601;38800;8272;8145;5140;8670;11570;11570;
2024;30B;31;38801;39000;8334;8207;5202;8725;11632;11632;
2024;30B;31;39001;39200;8396;8269;5264;8779;11694;11694;
2024;30B;31;39201;39400;8458;8331;5326;8833;11756;11756;
2024;30B;31;39401;39600;8520;8393;5388;8888;11818;11818;
2024;30B;31;39601;39800;8582;8455;5450;8942;11880;11880;
2024;30B;31;39801;40000;8644;8517;5512;8996;11942;11942;
2024;30B;31;40001;40200;8706;8579;5574;9051;12004;12004;
2024;30B;31;40201;40400;8768;8641;5636;9105;12066;12066;
2024;30B;31;40401;40600;8830;8703;5698;9159;12128;12128;
2024;30B;31;40601;40800;8892;8765;5760;9214;12190;12190;
2024;30B;31;40801;41000;8954;8827;5822;9268;12252;12252;
2024;30B;31;41001;41200;9016;8889;5884;9323;12314;12314;
2024;30B;31;41201;41400;9078;8951;5946;9377;12376;12376;
2024;30B;31;41401;41600;9140;9013;6008;9431;12438;12438;
2024;30B;31;41601;41800;9202;9075;6070;9486;12500;12500;
2024;30B;31;41801;42000;9264;9137;6132;9540;12562;12562;
2024;30B;31;42001;42200;9326;9199;6194;9594;12624;12624;
2024;30B;31;42201;42400;9388;9261;6256;9649;12686;12686;
2024;30B;31;42401;42600;9450;9323;6318;9703;12748;12748;
2024;30B;31;42601;42800;9512;9385;6380;9757;12810;12810;
2024;30B;31;42801;43000;9574;9447;6442;9812;12872;12872;
2024;30B;31;43001;43200;9636;9509;6504;9866;12934;12934;
2024;30B;31;43201;43400;9698;9571;6566;9921;12996;12996;
2024;30B;31;43401;43600;9760;9633;6628;9975;13058;13058;
2024;30B;31;43601;43800;9822;9695;6690;10029;13120;13120;
2024;30B;31;43801;44000;9884;9757;6752;10084;13182;13182;
2024;30B;31;44001;44200;9946;9819;6814;10138;13244;13244;
2024;30B;31;44201;44400;10008;9881;6876;10192;13306;13306;
2024;30B;31;44401;44600;10070;9943;6938;10247;13368;13368;
2024;30B;31;44601;44800;10132;10005;7000;10301;13430;13430;
2024;30B;31;44801;45000;10194;10067;7062;10355;13492;13492;
2024;30B;31;45001;45200;10256;10129;7124;10410;13554;13554;
2024;30B;31;45201;45400;10318;10191;7186;10464;13616;13616;
2024;30B;31;45401;45600;10380;10253;7248;10519;13678;13678;
2024;30B;31;45601;45800;10442;10315;7310;10573;13740;13740;
2024;30B;31;45801;46000;10504;10377;7372;10627;13802;13802;
2024;30B;31;46001;46200;10566;10439;7434;10682;13864;13864;
2024;30B;31;46201;46400;10628;10501;7496;10736;13926;13926;
2024;30B;31;46401;46600;10690;10563;7558;10790;13988;13988;
2024;30B;31;46601;46800;10752;10625;7620;10845;14050;14050;
2024;30B;31;46801;47000;10814;10687;7682;10899;14112;14112;
2024;30B;31;47001;47200;10876;10749;7744;10953;14174;14174;
2024;30B;31;47201;47400;10938;10811;7806;11008;14236;14236;
2024;30B;31;47401;47600;11000;10873;7868;11062;14298;14298;
2024;30B;31;47601;47800;11062;10935;7930;11116;14360;14360;
2024;30B;31;47801;48000;11124;10997;7992;11171;14422;14422;
2024;30B;31;48001;48200;11186;11059;8054;11225;14484;14484;
2024;30B;31;48201;48400;11248;11121;8116;11280;14546;14546;
2024;30B;31;48401;48600;11310;11183;8178;11334;14608;14608;
2024;30B;31;48601;48800;11372;11245;8240;11388;14670;14670;
2024;30B;31;48801;49000;11434;11307;8302;11443;14732;14732;
2024;30B;31;49001;49200;11496;11369;8364;11497;14794;14794;
2024;30B;31;49201;49400;11558;11431;8426;11551;14856;14856;
2024;30B;31;49401;49600;11620;11493;8488;11606;14918;14918;
2024;30B;31;49601;49800;11682;11555;8550;11660;14980;14980;
2024;30B;31;49801;50000;11744;11617;8612;11714;15042;15042;
2024;30B;31;50001;50200;11806;11679;8678;11769;15104;15104;
2024;30B;31;50201;50400;11868;11741;8746;11823;15166;15166;
2024;30B;31;50401;50600;11930;11803;8814;11878;15228;15228;
2024;30B;31;50601;50800;11992;11865;8882;11932;15290;15290;
2024;30B;31;50801;51000;12054;11927;8950;11986;15352;15352;
2024;30B;31;51001;51200;12116;11989;9018;12041;15414;15414;
2024;30B;31;51201;51400;12203;12074;9110;12120;15501;15501;
2024;30B;31;51401;51600;12305;12175;9216;12214;15603;15603;
2024;30B;31;51601;51800;12407;12275;9323;12309;15705;15705;
2024;30B;31;51801;52000;12509;12373;9427;12403;15807;15807;
2024;30B;31;52001;52200;12611;12474;9534;12497;15909;15909;
2024;30B;31;52201;52400;12713;12575;9641;12592;16011;16011;
2024;30B;31;52401;52600;12815;12676;9748;12686;16113;16113;
2024;30B;31;52601;52800;12917;12776;9854;12781;16215;16215;
2024;30B;31;52801;53000;13019;12877;9961;12875;16317;16317;
2024;30B;31;53001;53200;13121;12978;10068;12969;16419;16419;
2024;30B;31;53201;53400;13223;13079;10175;13064;16521;16521;
2024;30B;31;53401;53600;13325;13177;10279;13158;16623;16623;
2024;30B;31;53601;53800;13427;13278;10385;13252;16725;16725;
2024;30B;31;53801;54000;13529;13378;10492;13347;16827;16827;
2024;30B;31;54001;54200;13631;13479;10599;13441;16929;16929;
2024;30B;31;54201;54400;13733;13580;10706;13535;17031;17031;
2024;30B;31;54401;54600;13835;13681;10812;13630;17133;17133;
2024;30B;31;54601;54800;13937;13781;10919;13724;17235;17235;
2024;30B;31;54801;55000;14039;13882;11026;13818;17337;17337;
2024;30B;31;55001;55200;14141;13983;11133;13913;17439;17439;
2024;30B;31;55201;55400;14243;14081;11237;14007;17541;17541;
2024;30B;31;55401;55600;14345;14182;11344;14102;17643;17643;
2024;30B;31;55601;55800;14447;14283;11450;14196;17745;17745;
2024;30B;31;55801;56000;14549;14383;11557;14290;17847;17847;
2024;30B;31;56001;56200;14651;14484;11664;14385;17949;17949;
2024;30B;31;56201;56400;14753;14585;11771;14479;18051;18051;
2024;30B;31;56401;56600;14855;14686;11877;14573;18153;18153;
2024;30B;31;56601;56800;14957;14786;11984;14668;18255;18255;
2024;30B;31;56801;57000;15059;14884;12088;14762;18357;18357;
2024;30B;31;57001;57200;15161;14985;12195;14856;18459;18459;
2024;30B;31;57201;57400;15263;15086;12302;14951;18561;18561;
2024;30B;31;57401;57600;15365;15187;12409;15045;18663;18663;
2024;30B;31;57601;57800;15467;15287;12515;15140;18765;18765;
2024;30B;31;57801;58000;15569;15388;12622;15234;18867;18867;
2024;30B;31;58001;58200;15671;15484;12724;15328;18969;18969;
2024;30B;31;58201;58400;15773;15586;12832;15423;19071;19071;
2024;30B;31;58401;58600;15875;15688;12940;15517;19173;19173;
2024;30B;31;58601;58800;15977;15790;13048;15611;19275;19275;
2024;30B;31;58801;59000;16079;15892;13156;15706;19377;19377;
2024;30B;31;59001;59200;16181;15994;13264;15800;19479;19479;
2024;30B;31;59201;59400;16283;16096;13372;15894;19581;19581;
2024;30B;31;59401;59600;16385;16198;13480;15989;19683;19683;
2024;30B;31;59601;59800;16487;16300;13588;16083;19785;19785;
2024;30B;31;59801;60000;16589;16402;13696;16178;19887;19887;
2024;30B;31;60001;60200;16691;16504;13804;16272;19989;19989;
2024;30B;31;60201;60400;16793;16606;13912;16366;20091;20091;
2024;30B;31;60401;60600;16895;16708;14020;16461;20193;20193;
2024;30B;31;60601;60800;16997;16810;14128;16555;20295;20295;
2024;30B;31;60801;61000;17099;16912;14236;16649;20397;20397;
2024;30B;31;61001;61200;17201;17014;14344;16744;20499;20499;
2024;30B;31;61201;61400;17303;17116;14452;16838;20601;20601;
2024;30B;31;61401;61600;17405;17218;14560;16932;20703;20703;
2024;30B;31;61601;61800;17507;17320;14668;17027;20805;20805;
2024;30B;31;61801;62000;17609;17422;14776;17121;20907;20907;
2024;30B;31;62001;62200;17711;17524;14884;17215;21009;21009;
2024;30B;31;62201;62400;17813;17626;14992;17310;21111;21111;
2024;30B;31;62401;62600;17915;17728;15100;17404;21213;21213;
2024;30B;31;62601;62800;18017;17830;15208;17499;21315;21315;
2024;30B;31;62801;63000;18119;17932;15316;17593;21417;21417;
2024;30B;31;63001;63200;18221;18034;15424;17687;21519;21519;
2024;30B;31;63201;63400;18323;18136;15532;17782;21621;21621;
2024;30B;31;63401;63600;18425;18238;15640;17876;21723;21723;
2024;30B;31;63601;63800;18527;18340;15748;17970;21825;21825;
2024;30B;31;63801;64000;18629;18442;15856;18065;21927;21927;
2024;30B;31;64001;64200;18731;18544;15964;18159;22029;22029;
2024;30B;31;64201;64400;18833;18646;16072;18253;22131;22131;
2024;30B;31;64401;64600;18935;18748;16180;18348;22233;22233;
2024;30B;31;64601;64800;19041;18859;16296;18442;22335;22335;
2024;30B;31;64801;65000;19149;18965;16409;18537;22437;22437;
2024;30B;31;65001;65200;19257;19075;16525;18631;22539;22539;
2024;30B;31;65201;65400;19365;19182;16637;18725;22641;22641;
2024;30B;31;65401;65600;19473;19288;16750;18820;22743;22743;
2024;30B;31;65601;65800;19581;19398;16866;18914;22845;22845;
2024;30B;31;65801;66000;19689;19505;16978;19008;22947;22947;
2024;30B;31;66001;66200;19797;19615;17095;19103;23049;23049;
2024;30B;31;66201;66400;19905;19721;17207;19197;23151;23151;
2024;30B;31;66401;66600;20013;19828;17319;19291;23253;23253;
2024;30B;31;66601;66800;20121;19938;17436;19386;23355;23355;
2024;30B;31;66801;67000;20229;20044;17548;19480;23457;23457;
2024;30B;31;67001;67200;20337;20151;17660;19575;23559;23559;
2024;30B;31;67201;67400;20445;20261;17777;19669;23661;23661;
2024;30B;31;67401;67600;20553;20367;17889;19763;23763;23763;
2024;30B;31;67601;67800;20661;20478;18006;19858;23865;23865;
2024;30B;31;67801;68000;20769;20584;18118;19952;23967;23967;
2024;30B;31;68001;68200;20877;20690;18230;20046;24069;24069;
2024;30B;31;68201;68400;20985;20801;18347;20141;24171;24171;
2024;30B;31;68401;68600;21093;20907;18459;20235;24273;24273;
2024;30B;31;68601;68800;21201;21013;18571;20329;24375;24375;
2024;30B;31;68801;69000;21309;21124;18688;20424;24477;24477;
2024;30B;31;69001;69200;21417;21230;18800;20518;24579;24579;
2024;30B;31;69201;69400;21525;21341;18916;20612;24681;24681;
2024;30B;31;69401;69600;21633;21447;19029;20707;24783;24783;
2024;30B;31;69601;69800;21741;21553;19141;20801;24885;24885;
2024;30B;31;69801;70000;21849;21664;19257;20896;24987;24987;
2024;30B;31;70001;70200;21957;21770;19370;20990;25089;25089;
2024;30B;31;70201;70400;22065;21876;19482;21084;25191;25191;
2024;30B;31;70401;70600;22173;21987;19598;21179;25293;25293;
2024;30B;31;70601;70800;22281;22093;19711;21273;25395;25395;
2024;30B;31;70801;71000;22389;22203;19827;21367;25497;25497;
2024;30B;31;71001;71200;22497;22310;19939;21462;25599;25599;
2024;30B;31;71201;71400;22605;22416;20052;21556;25701;25701;
2024;30B;31;71401;71600;22713;22526;20168;21650;25803;25803;
2024;30B;31;71601;71800;22821;22633;20280;21745;25905;25905;
2024;30B;31;71801;72000;22929;22743;20397;21839;26007;26007;
2024;30B;31;72001;72200;23037;22849;20509;21934;26109;26109;
2024;30B;31;72201;72400;23145;22956;20621;22028;26211;26211;
2024;30B;31;72401;72600;23253;23066;20738;22122;26313;26313;
2024;30B;31;72601;72800;23361;23172;20850;22217;26415;26415;
2024;30B;31;72801;73000;23469;23279;20962;22311;26517;26517;
2024;30B;31;73001;73200;23577;23389;21079;22405;26619;26619;
2024;30B;31;73201;73400;23685;23495;21191;22500;26721;26721;
2024;30B;31;73401;73600;23793;23606;21308;22594;26823;26823;
2024;30B;31;73601;73800;23901;23712;21420;22688;26925;26925;
2024;30B;31;73801;74000;24009;23818;21532;22783;27027;27027;
2024;30B;31;74001;74200;24117;23929;21649;22877;27129;27129;
2024;30B;31;74201;74400;24225;24035;21761;22972;27231;27231;
2024;30B;31;74401;74600;24333;24141;21873;23066;27333;27333;
2024;30B;31;74601;74800;24441;24252;21990;23160;27435;27435;
2024;30B;31;74801;75000;24549;24358;22102;23255;27537;27537;
2024;30B;31;75001;75200;24657;24469;22218;23349;27639;27639;
2024;30B;31;75201;75400;24765;24575;22331;23443;27741;27741;
2024;30B;31;75401;75600;24873;24681;22443;23538;27843;27843;
2024;30B;31;75601;75800;24981;24792;22559;23632;27945;27945;
2024;30B;31;75801;76000;25089;24898;22672;23726;28047;28047;
2024;30B;31;76001;76200;25197;25004;22784;23821;28149;28149;
2024;30B;31;76201;76400;25305;25115;22900;23915;28251;28251;
2024;30B;31;76401;76600;25413;25221;23013;24009;28353;28353;
2024;30B;31;76601;76800;25521;25331;23129;24104;28455;28455;
2024;30B;31;76801;77000;25629;25438;23241;24198;28557;28557;
2024;30B;31;77001;77200;25737;25544;23354;24293;28659;28659;
2024;30B;31;77201;77400;25845;25654;23470;24387;28761;28761;
2024;30B;31;77401;77600;25953;25761;23582;24481;28863;28863;
2024;30B;31;77601;77800;26061;25867;23695;24576;28965;28965;
2024;30B;31;77801;78000;26169;25977;23811;24670;29067;29067;
2024;30B;31;78001;78200;26277;26084;23923;24764;29169;29169;
2024;30B;31;78201;78400;26385;26194;24040;24859;29271;29271;
2024;30B;31;78401;78600;26493;26300;24152;24953;29373;29373;
2024;30B;31;78601;78800;26601;26407;24264;25047;29475;29475;
2024;30B;31;78801;79000;26709;26517;24381;25142;29577;29577;
2024;30B;31;79001;79200;26817;26623;24493;25236;29679;29679;
2024;30B;31;79201;79400;26925;26730;24605;25331;29781;29781;
2024;30B;31;79401;79600;27033;26840;24722;25425;29883;29883;
2024;30B;31;79601;79800;27141;26946;24834;25519;29985;29985;
2024;30B;31;79801;80000;27249;27057;24951;25614;30087;30087;
2024;30%;31;80001;80800;34;34;31;32;38;38;
2024;30%;31;80801;81600;34;34;32;32;38;38;
2024;30%;31;81601;82600;35;34;32;32;38;38;
2024;30%;31;82601;84200;35;35;32;33;38;38;
2024;30%;31;84201;85600;35;35;33;33;38;38;
2024;30%;31;85601;86200;35;35;33;33;39;39;
2024;30%;31;86201;87200;36;35;33;33;39;39;
2024;30%;31;87201;87800;36;36;33;33;39;39;
2024;30%;31;87801;88600;36;36;34;33;39;39;
2024;30%;31;88601;91000;36;36;34;34;39;39;
2024;30%;31;91001;91800;37;36;34;34;39;39;
2024;30%;31;91801;92200;37;36;35;34;39;39;
2024;30%;31;92201;93000;37;37;35;34;39;39;
2024;30%;31;93001;95600;37;37;35;34;40;40;
2024;30%;31;95601;96000;37;37;35;35;40;40;
2024;30%;31;96001;96600;37;37;36;35;40;40;
2024;30%;31;96601;97800;38;37;36;35;40;40;
2024;30%;31;97801;100800;38;38;36;35;40;40;
2024;30%;31;100801;102000;38;38;37;35;40;40;
2024;30%;31;102001;102800;38;38;37;35;41;41;
2024;30%;31;102801;103800;39;38;37;35;41;41;
2024;30%;31;103801;104200;39;38;37;36;41;41;
2024;30%;31;104201;105800;39;39;37;36;41;41;
2024;30%;31;105801;110000;39;39;38;36;41;41;
2024;30%;31;110001;111400;40;39;38;36;41;41;
2024;30%;31;111401;111600;40;40;38;36;41;41;
2024;30%;31;111601;112600;40;40;39;36;41;41;
2024;30%;31;112601;113400;40;40;39;36;42;42;
2024;30%;31;113401;118000;40;40;39;37;42;42;
2024;30%;31;118001;119600;41;40;40;37;42;42;
2024;30%;31;119601;125200;41;41;40;37;42;42;
2024;30%;31;125201;126000;41;41;41;38;42;42;
2024;30%;31;126001;127600;41;41;41;38;43;43;
2024;30%;31;127601;129400;42;41;41;38;43;43;
2024;30%;31;129401;133400;42;42;41;38;43;43;
2024;30%;31;133401;138600;42;42;42;38;43;43;
2024;30%;31;138601;139600;43;42;42;38;43;43;
2024;30%;31;139601;140600;43;42;42;39;43;43;
2024;30%;31;140601;142600;43;43;42;39;43;43;
2024;30%;31;142601;142800;43;43;43;39;43;43;
2024;30%;31;142801;151800;43;43;43;39;44;44;
2024;30%;31;151801;154200;44;43;43;39;44;44;
2024;30%;31;154201;157800;44;44;44;39;44;44;
2024;30%;31;157801;164800;44;44;44;40;44;44;
2024;30%;31;164801;167800;44;44;44;40;45;45;
2024;30%;31;167801;170600;45;44;44;40;45;45;
2024;30%;31;170601;181400;45;45;45;40;45;45;
2024;30%;31;181401;194600;45;45;45;41;45;45;
2024;30%;31;194601;213400;46;46;46;41;46;46;
2024;30%;31;213401;238000;46;46;46;42;46;46;
2024;30%;31;238001;259000;47;47;47;42;47;47;
2024;30%;31;259001;306000;47;47;47;43;47;47;
2024;30%;31;306001;329400;48;48;48;43;48;48;
2024;30%;31;329401;428400;48;48;48;44;48;48;
2024;30%;31;428401;452400;49;49;49;44;49;49;
2024;30%;31;452401;714000;49;49;49;45;49;49;
2024;30%;31;714001;721800;50;50;50;45;50;50;
2024;30%;31;721801;1782600;50;50;50;46;50;50;
2024;30%;31;1782601;;50;50;50;47;50;50;
2024;30B;32;1;2000;0;0;0;0;0;0;
2024;30B;32;2001;2100;151;0;150;1;151;24;
2024;30B;32;2101;2200;153;0;150;3;153;57;
2024;30B;32;2201;2300;164;0;158;5;164;90;
2024;30B;32;2301;2400;174;0;166;8;174;123;
2024;30B;32;2401;2500;185;0;175;10;185;156;
2024;30B;32;2501;2600;195;0;183;12;195;189;
2024;30B;32;2601;2700;206;0;191;14;222;222;
2024;30B;32;2701;2800;216;0;200;16;255;255;
2024;30B;32;2801;2900;218;0;200;18;288;288;
2024;30B;32;2901;3000;229;0;208;21;321;321;
2024;30B;32;3001;3100;239;0;216;23;354;354;
2024;30B;32;3101;3200;250;0;225;25;387;387;
2024;30B;32;3201;3300;260;0;233;27;420;420;
2024;30B;32;3301;3400;271;0;241;29;453;453;
2024;30B;32;3401;3500;273;0;241;31;486;486;
2024;30B;32;3501;3600;284;0;250;34;519;519;
2024;30B;32;3601;3700;294;0;258;36;552;552;
2024;30B;32;3701;3800;305;0;266;38;585;585;
2024;30B;32;3801;3900;315;0;275;40;618;618;
2024;30B;32;3901;4000;325;0;283;42;651;651;
2024;30B;32;4001;4100;328;0;283;44;684;684;
2024;30B;32;4101;4200;338;0;291;46;717;717;
2024;30B;32;4201;4300;349;0;300;49;750;750;
2024;30B;32;4301;4400;359;0;308;62;783;783;
2024;30B;32;4401;4500;370;0;316;84;816;816;
2024;30B;32;4501;4600;380;0;325;107;849;849;
2024;30B;32;4601;4700;382;0;325;129;882;882;
2024;30B;32;4701;4800;392;0;333;152;910;910;
2024;30B;32;4801;4900;403;0;341;174;937;937;
2024;30B;32;4901;5000;413;0;350;196;965;965;
2024;30B;32;5001;5100;423;0;358;218;989;989;
2024;30B;32;5101;5200;433;0;366;240;1017;1017;
2024;30B;32;5201;5300;443;0;375;262;1042;1042;
2024;30B;32;5301;5400;445;21;376;284;1069;1069;
2024;30B;32;5401;5500;455;46;386;306;1097;1097;
2024;30B;32;5501;5600;465;71;396;328;1121;1121;
2024;30B;32;5601;5700;475;96;406;349;1148;1148;
2024;30B;32;5701;5800;485;120;416;371;1172;1172;
2024;30B;32;5801;5900;495;145;426;392;1199;1199;
2024;30B;32;5901;6000;497;170;427;414;1226;1226;
2024;30B;32;6001;6100;507;195;437;435;1250;1250;
2024;30B;32;6101;6200;517;219;447;457;1277;1277;
2024;30B;32;6201;6300;527;241;457;478;1301;1301;
2024;30B;32;6301;6400;537;266;467;499;1328;1328;
2024;30B;32;6401;6500;547;291;477;521;1355;1355;
2024;30B;32;6501;6600;549;316;479;542;1379;1379;
2024;30B;32;6601;6700;559;340;488;564;1406;1406;
